"model_id","engine","arma_p","arma_q","garch_p","garch_q","volatility_family","distribution","convergence","parameter_valid","aic","bic","residual_ljung_box_p","squared_residual_ljung_box_p","pit_ks_p","diagnostics_passed","rejection_reason","runtime_seconds","rank","selected","asset"
"arma22_egarch11_norm","rugarch",2,2,1,1,"eGARCH","norm",TRUE,TRUE,-4.9746299365766,-4.9396384240905,0.0285300740634917,0.764365082366361,0.00406657073687784,FALSE,"pit_nonuniform",0.410000000000025,,FALSE,"^FTSE"
"arma22_egarch11_std","rugarch",2,2,1,1,"eGARCH","std",TRUE,TRUE,-5.03595404205736,-4.99707458373947,0.0268451280844875,0.489797474175141,0.151502690795343,TRUE,"",0.579999999999984,77,FALSE,"^FTSE"
"arma22_egarch11_sstd","rugarch",2,2,1,1,"eGARCH","sstd",TRUE,TRUE,-5.06189106485183,-5.01912366070215,0.0114481283647752,0.366695943912317,0.906784026665815,TRUE,"",0.900000000000034,15,FALSE,"^FTSE"
"arma22_egarch11_ged","rugarch",2,2,1,1,"eGARCH","ged",TRUE,TRUE,-5.01541774962545,-4.97653829130756,0.0317926845048413,0.810114492314521,0.12020023943963,TRUE,"",0.95999999999998,144,FALSE,"^FTSE"
"arma22_egarch11_sged","rugarch",2,2,1,1,"eGARCH","sged",TRUE,TRUE,-5.05142117978232,-5.00865377563264,0.0159844006870821,0.70567960354097,0.747015592830851,TRUE,"",1.98000000000002,41,FALSE,"^FTSE"
"arma22_gjrgarch11_norm","rugarch",2,2,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.95762038542559,-4.92262887293949,0.0216494322799456,0.5183827060912,0.0107912496166719,TRUE,"",0.71999999999997,254,FALSE,"^FTSE"
"arma22_gjrgarch11_std","rugarch",2,2,1,1,"gjrGARCH","std",TRUE,TRUE,-5.02483774881222,-4.98595829049433,0.0682387890326233,0.654630733928297,0.202785804676802,TRUE,"",0.800000000000011,111,FALSE,"^FTSE"
"arma22_gjrgarch11_sstd","rugarch",2,2,1,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04971597949819,-5.00694857534851,0.00342508827071542,0.207927919787337,0.845407797601063,FALSE,"residual_autocorrelation",0.899999999999977,,FALSE,"^FTSE"
"arma22_gjrgarch11_ged","rugarch",2,2,1,1,"gjrGARCH","ged",TRUE,TRUE,-5.00627139158953,-4.96739193327164,0.0599374205070017,0.608050302984787,0.0859856102491264,TRUE,"",1.22000000000003,167,FALSE,"^FTSE"
"arma22_gjrgarch11_sged","rugarch",2,2,1,1,"gjrGARCH","sged",TRUE,TRUE,-5.03999502227919,-4.99722761812951,0.029392798697177,0.694935694049187,0.452268214741307,TRUE,"",1.98000000000002,76,FALSE,"^FTSE"
"arma22_sgarch12_norm","rugarch",2,2,1,2,"sGARCH","norm",TRUE,TRUE,-4.88720420153735,-4.85221268905125,0.127488931026717,0.43186644849513,0.000543610257941328,FALSE,"pit_nonuniform",0.25,,FALSE,"^FTSE"
"arma22_sgarch12_std","rugarch",2,2,1,2,"sGARCH","std",TRUE,TRUE,-4.9987628964242,-4.95988343810631,0.020217937752757,0.0490200236672086,0.0530729957666194,TRUE,"",0.42999999999995,198,FALSE,"^FTSE"
"arma22_sgarch12_sstd","rugarch",2,2,1,2,"sGARCH","sstd",TRUE,TRUE,-5.02885733774136,-4.98608993359168,7.9907703133264e-05,0.0203925989888375,0.436210249245582,FALSE,"residual_autocorrelation",0.700000000000045,,FALSE,"^FTSE"
"arma22_sgarch12_ged","rugarch",2,2,1,2,"sGARCH","ged",TRUE,TRUE,-4.9743100720358,-4.93543061371791,0.0289427107143955,0.243772273260981,0.0237007221611153,TRUE,"",0.659999999999968,232,FALSE,"^FTSE"
"arma22_sgarch12_sged","rugarch",2,2,1,2,"sGARCH","sged",TRUE,TRUE,-5.01488907114415,-4.97212166699447,9.24072856435254e-05,0.0963853985195623,0.105468718700599,FALSE,"residual_autocorrelation",1.28000000000003,,FALSE,"^FTSE"
"arma22_egarch12_norm","rugarch",2,2,1,2,"eGARCH","norm",TRUE,TRUE,-4.97449282638874,-4.93561336807085,0.0212800421822323,0.664560339680269,0.00513860542602482,FALSE,"pit_nonuniform",0.560000000000002,,FALSE,"^FTSE"
"arma22_egarch12_std","rugarch",2,2,1,2,"eGARCH","std",TRUE,TRUE,-5.03657751266939,-4.99381010851971,0.0216095461045934,0.121665121988277,0.148540170334912,TRUE,"",0.659999999999968,87,FALSE,"^FTSE"
"arma22_egarch12_sstd","rugarch",2,2,1,2,"eGARCH","sstd",TRUE,TRUE,-5.06193013995985,-5.01527478997838,0.0102958560584899,0.100927162387912,0.890898599352531,TRUE,"",1.12,27,FALSE,"^FTSE"
"arma22_egarch12_ged","rugarch",2,2,1,2,"eGARCH","ged",TRUE,TRUE,-5.01534351813885,-4.97257611398917,0.0250412798471376,0.601579448080391,0.148357261904731,TRUE,"",1.36000000000001,153,FALSE,"^FTSE"
"arma22_egarch12_sged","rugarch",2,2,1,2,"eGARCH","sged",TRUE,TRUE,-5.05090658946938,-5.00425123948791,0.0149643161363312,0.461114065731914,0.680361582446424,TRUE,"",2.77999999999997,55,FALSE,"^FTSE"
"arma22_gjrgarch12_norm","rugarch",2,2,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.95616837588954,-4.91728891757165,0.0214941712743316,0.505091451783308,0.0126192335128561,TRUE,"",0.970000000000027,255,FALSE,"^FTSE"
"arma22_gjrgarch12_std","rugarch",2,2,1,2,"gjrGARCH","std",TRUE,TRUE,-5.02411004817873,-4.98134264402905,0.0610076847417141,0.572868135508085,0.210143801464125,TRUE,"",0.980000000000018,131,FALSE,"^FTSE"
"arma22_gjrgarch12_sstd","rugarch",2,2,1,2,"gjrGARCH","sstd",TRUE,TRUE,-5.04902988872787,-5.0023745387464,0.0038840810289662,0.142984288268719,0.791361829110363,FALSE,"residual_autocorrelation",1.32999999999998,,FALSE,"^FTSE"
"arma22_gjrgarch12_ged","rugarch",2,2,1,2,"gjrGARCH","ged",TRUE,TRUE,-5.00521115134918,-4.9624437471995,0.0548686972366076,0.564730418095115,0.0946624884675836,TRUE,"",1.80000000000001,186,FALSE,"^FTSE"
"arma22_gjrgarch12_sged","rugarch",2,2,1,2,"gjrGARCH","sged",TRUE,TRUE,-5.03872169671229,-4.99206634673082,0.0275622651424843,0.657150570314236,0.446027877192054,TRUE,"",2.94999999999999,95,FALSE,"^FTSE"
"arma22_sgarch21_norm","rugarch",2,2,2,1,"sGARCH","norm",TRUE,TRUE,-4.88730681429458,-4.85231530180848,0.130217747410463,0.470709954687444,0.00071855087226945,FALSE,"pit_nonuniform",0.25,,FALSE,"^FTSE"
"arma22_sgarch21_std","rugarch",2,2,2,1,"sGARCH","std",TRUE,TRUE,-4.9986252383017,-4.95974577998381,0.0201344860809194,0.0623792195220793,0.0515677235972168,TRUE,"",0.490000000000009,199,FALSE,"^FTSE"
"arma22_sgarch21_sstd","rugarch",2,2,2,1,"sGARCH","sstd",TRUE,TRUE,-5.02883097139007,-4.98606356724039,7.73309092684249e-05,0.0229387865747275,0.442285689423411,FALSE,"residual_autocorrelation",0.75,,FALSE,"^FTSE"
"arma22_sgarch21_ged","rugarch",2,2,2,1,"sGARCH","ged",TRUE,TRUE,-4.97424246998982,-4.93536301167193,0.029353913577477,0.273479903521715,0.0246805724261579,TRUE,"",0.889999999999986,233,FALSE,"^FTSE"
"arma22_sgarch21_sged","rugarch",2,2,2,1,"sGARCH","sged",TRUE,TRUE,-5.0148884906086,-4.97212108645892,9.23412673696777e-05,0.0972427448972737,0.106219355627879,FALSE,"residual_autocorrelation",1.86000000000001,,FALSE,"^FTSE"
"arma22_egarch21_norm","rugarch",2,2,2,1,"eGARCH","norm",TRUE,TRUE,-4.98142020223178,-4.9386527980821,0.0109648785220664,0.409456722208498,0.00916787582515478,FALSE,"pit_nonuniform",0.829999999999984,,FALSE,"^FTSE"
"arma22_egarch21_std","rugarch",2,2,2,1,"eGARCH","std",TRUE,TRUE,-5.04786796790241,-5.00121261792094,0.0104986604993997,0.000757287047746913,0.359019809980288,FALSE,"remaining_arch",1,,FALSE,"^FTSE"
"arma22_egarch21_sstd","rugarch",2,2,2,1,"eGARCH","sstd",TRUE,TRUE,-5.07263717876586,-5.0220938829526,0.0047483918103508,0.000823896231651244,0.729270263263469,FALSE,"residual_autocorrelation;remaining_arch",1.62,,FALSE,"^FTSE"
"arma22_egarch21_ged","rugarch",2,2,2,1,"eGARCH","ged",TRUE,TRUE,-5.02599759149581,-4.97934224151434,0.0120647813628905,0.0248167695241317,0.192953681044174,TRUE,"",1.52999999999997,136,FALSE,"^FTSE"
"arma22_egarch21_sged","rugarch",2,2,2,1,"eGARCH","sged",TRUE,TRUE,-5.06010872410622,-5.00956542829296,0.00771779857632526,0.0116635506936066,0.420087017545756,FALSE,"residual_autocorrelation",2.94,,FALSE,"^FTSE"
"arma22_gjrgarch21_norm","rugarch",2,2,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.95139529686292,-4.90862789271324,0.056110355615086,0.399065573018222,0.00462313027408148,FALSE,"pit_nonuniform",0.860000000000014,,FALSE,"^FTSE"
"arma22_gjrgarch21_std","rugarch",2,2,2,1,"gjrGARCH","std",TRUE,TRUE,-5.02806433093636,-4.98140898095489,0.0304440369807784,0.0136158875356205,0.254089535964688,TRUE,"",1.17000000000002,130,FALSE,"^FTSE"
"arma22_gjrgarch21_sstd","rugarch",2,2,2,1,"gjrGARCH","sstd",TRUE,TRUE,-5.05337684196437,-5.00283354615112,0.0047030596409372,0.00536744551298185,0.773057384288122,FALSE,"residual_autocorrelation;remaining_arch",1.21999999999997,,FALSE,"^FTSE"
"arma22_gjrgarch21_ged","rugarch",2,2,2,1,"gjrGARCH","ged",TRUE,TRUE,-5.00537132992502,-4.95871597994355,0.036801891843484,0.332186959428126,0.0942195389116289,TRUE,"",2.19,202,FALSE,"^FTSE"
"arma22_gjrgarch21_sged","rugarch",2,2,2,1,"gjrGARCH","sged",TRUE,TRUE,-5.03860198522814,-4.98805868941488,0.00663103836330359,0.0368532640040722,0.309695819535907,FALSE,"residual_autocorrelation",4.18000000000001,,FALSE,"^FTSE"
"arma30_sgarch11_norm","rugarch",3,0,1,1,"sGARCH","norm",TRUE,TRUE,-4.89649684038048,-4.86928121955796,0.144881377040328,0.428130709635149,0.000855622729266636,FALSE,"pit_nonuniform",0.25,,FALSE,"^FTSE"
"arma30_sgarch11_std","rugarch",3,0,1,1,"sGARCH","std",TRUE,TRUE,-4.99474811203353,-4.96364454537922,0.0561306375986242,0.0912302759561412,0.12416874132096,TRUE,"",0.390000000000043,179,FALSE,"^FTSE"
"arma30_sgarch11_sstd","rugarch",3,0,1,1,"sGARCH","sstd",TRUE,TRUE,-5.02055271834883,-4.98556120586273,0.00173908841423487,0.0767459820836998,0.568310957515713,FALSE,"residual_autocorrelation",0.569999999999993,,FALSE,"^FTSE"
"arma30_sgarch11_ged","rugarch",3,0,1,1,"sGARCH","ged",TRUE,TRUE,-4.97052269674509,-4.93941913009078,0.0750748423490865,0.331312247285173,0.0375109872026933,TRUE,"",0.479999999999961,226,FALSE,"^FTSE"
"arma30_sgarch11_sged","rugarch",3,0,1,1,"sGARCH","sged",TRUE,TRUE,-5.00651781891235,-4.97152630642624,0.00360022179218966,0.215065963874373,0.12119896119161,FALSE,"residual_autocorrelation",1.38,,FALSE,"^FTSE"
"arma30_egarch11_norm","rugarch",3,0,1,1,"eGARCH","norm",TRUE,TRUE,-4.97288778375566,-4.94178421710135,0.057911361623018,0.788891977988649,0.00103612708610683,FALSE,"pit_nonuniform",0.420000000000016,,FALSE,"^FTSE"
"arma30_egarch11_std","rugarch",3,0,1,1,"eGARCH","std",TRUE,TRUE,-5.03491793939621,-4.99992642691011,0.0376921272064644,0.388257870382211,0.069413740336342,TRUE,"",0.720000000000027,69,FALSE,"^FTSE"
"arma30_egarch11_sstd","rugarch",3,0,1,1,"eGARCH","sstd",TRUE,TRUE,-5.06166994318863,-5.02279048487074,0.0195689764478012,0.386226079571462,0.92374495727302,TRUE,"",1.08999999999997,9,FALSE,"^FTSE"
"arma30_egarch11_ged","rugarch",3,0,1,1,"eGARCH","ged",TRUE,TRUE,-5.01427256777239,-4.97928105528629,0.0393101446937666,0.743055565147908,0.0696396624312328,TRUE,"",1.22000000000003,137,FALSE,"^FTSE"
"arma30_egarch11_sged","rugarch",3,0,1,1,"eGARCH","sged",TRUE,TRUE,-5.05214627962774,-5.01326682130985,0.0296169074483897,0.644314400520444,0.731453370136754,TRUE,"",2.47999999999996,31,FALSE,"^FTSE"
"arma30_gjrgarch11_norm","rugarch",3,0,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.95685174993183,-4.92574818327751,0.118345468095766,0.428830293939157,0.00213868359193092,FALSE,"pit_nonuniform",0.490000000000009,,FALSE,"^FTSE"
"arma30_gjrgarch11_std","rugarch",3,0,1,1,"gjrGARCH","std",TRUE,TRUE,-5.02212710579356,-4.98713559330745,0.0730575876044059,0.618892252401995,0.0909475710036732,TRUE,"",0.670000000000016,108,FALSE,"^FTSE"
"arma30_gjrgarch11_sstd","rugarch",3,0,1,1,"gjrGARCH","sstd",TRUE,TRUE,-5.04796884200748,-5.00908938368959,0.0282815739453743,0.669300711236959,0.929397747897313,TRUE,"",0.839999999999975,39,FALSE,"^FTSE"
"arma30_gjrgarch11_ged","rugarch",3,0,1,1,"gjrGARCH","ged",TRUE,TRUE,-5.00343591156683,-4.96844439908073,0.0659003270419158,0.550367557136437,0.158802231986695,TRUE,"",1.30000000000001,162,FALSE,"^FTSE"
"arma30_gjrgarch11_sged","rugarch",3,0,1,1,"gjrGARCH","sged",TRUE,TRUE,-5.03905306632393,-5.00017360800604,0.0320621493079448,0.648789800535536,0.489020138504957,TRUE,"",2.11000000000001,68,FALSE,"^FTSE"
"arma30_sgarch12_norm","rugarch",3,0,1,2,"sGARCH","norm",TRUE,TRUE,-4.89500095277259,-4.86389738611827,0.144878547756736,0.428130984568083,0.000855589805377474,FALSE,"pit_nonuniform",0.300000000000011,,FALSE,"^FTSE"
"arma30_sgarch12_std","rugarch",3,0,1,2,"sGARCH","std",TRUE,TRUE,-4.99333904328492,-4.95834753079882,0.054868569310388,0.0766526883515173,0.132479731376237,TRUE,"",0.479999999999961,205,FALSE,"^FTSE"
"arma30_sgarch12_sstd","rugarch",3,0,1,2,"sGARCH","sstd",TRUE,TRUE,-5.01905680278367,-4.98017734446578,0.00173542981771158,0.0765572379240265,0.568309640267096,FALSE,"residual_autocorrelation",0.53000000000003,,FALSE,"^FTSE"
"arma30_sgarch12_ged","rugarch",3,0,1,2,"sGARCH","ged",TRUE,TRUE,-4.9690432800917,-4.9340517676056,0.0736597719250127,0.315195018745873,0.0363481529798179,TRUE,"",0.849999999999966,240,FALSE,"^FTSE"
"arma30_sgarch12_sged","rugarch",3,0,1,2,"sGARCH","sged",TRUE,TRUE,-5.00502192742641,-4.96614246910852,0.00359370110884405,0.21485602875272,0.121036477196792,FALSE,"residual_autocorrelation",1.45000000000005,,FALSE,"^FTSE"
"arma30_egarch12_norm","rugarch",3,0,1,2,"eGARCH","norm",TRUE,TRUE,-4.97271139849004,-4.93771988600394,0.0528307920206544,0.685545656078919,0.00118093190514276,FALSE,"pit_nonuniform",0.5,,FALSE,"^FTSE"
"arma30_egarch12_std","rugarch",3,0,1,2,"eGARCH","std",TRUE,TRUE,-5.03562930258902,-4.99674984427113,0.0312634523427614,0.0959126557755912,0.0785561913775009,TRUE,"",0.699999999999989,78,FALSE,"^FTSE"
"arma30_egarch12_sstd","rugarch",3,0,1,2,"eGARCH","sstd",TRUE,TRUE,-5.06174708698764,-5.01897968283796,0.0174630557949214,0.122315368247939,0.93092190389626,TRUE,"",1.26999999999998,16,FALSE,"^FTSE"
"arma30_egarch12_ged","rugarch",3,0,1,2,"eGARCH","ged",TRUE,TRUE,-5.01446409926082,-4.97558464094293,0.0326014301316779,0.483575824807677,0.0661497592523211,TRUE,"",1.32999999999998,146,FALSE,"^FTSE"
"arma30_egarch12_sged","rugarch",3,0,1,2,"eGARCH","sged",TRUE,TRUE,-5.05173815680047,-5.00897075265079,0.0270634915433337,0.391389689879018,0.797935545592522,TRUE,"",2.75,40,FALSE,"^FTSE"
"arma30_gjrgarch12_norm","rugarch",3,0,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.95548487069483,-4.92049335820873,0.113498972912458,0.414083662298909,0.00245532519629103,FALSE,"pit_nonuniform",0.5,,FALSE,"^FTSE"
