"valuation_date","ticker","quote_date","stale_days","price"
2018-08-24,"^FTSE",2018-08-24,0,7577.5
2018-08-31,"^FTSE",2018-08-31,0,7432.39990234375
2018-09-07,"^FTSE",2018-09-07,0,7277.7001953125
2018-09-14,"^FTSE",2018-09-14,0,7304
2018-09-21,"^FTSE",2018-09-21,0,7490.2001953125
2018-09-28,"^FTSE",2018-09-28,0,7510.2001953125
2018-10-05,"^FTSE",2018-10-05,0,7318.5
2018-10-12,"^FTSE",2018-10-12,0,6995.89990234375
2018-10-19,"^FTSE",2018-10-19,0,7049.7998046875
2018-10-26,"^FTSE",2018-10-26,0,6939.60009765625
2018-11-02,"^FTSE",2018-11-02,0,7094.10009765625
2018-11-09,"^FTSE",2018-11-09,0,7105.2998046875
2018-11-16,"^FTSE",2018-11-16,0,7013.89990234375
2018-11-23,"^FTSE",2018-11-23,0,6952.89990234375
2018-11-30,"^FTSE",2018-11-30,0,6980.2001953125
2018-12-07,"^FTSE",2018-12-07,0,6778.10009765625
2018-12-14,"^FTSE",2018-12-14,0,6845.2001953125
2018-12-21,"^FTSE",2018-12-21,0,6721.2001953125
2018-12-28,"^FTSE",2018-12-28,0,6734
2019-01-04,"^FTSE",2019-01-04,0,6837.39990234375
2019-01-11,"^FTSE",2019-01-11,0,6918.2001953125
2019-01-18,"^FTSE",2019-01-18,0,6968.2998046875
2019-01-25,"^FTSE",2019-01-25,0,6809.2001953125
2019-02-01,"^FTSE",2019-02-01,0,7020.2001953125
2019-02-08,"^FTSE",2019-02-08,0,7071.2001953125
2019-02-15,"^FTSE",2019-02-15,0,7236.7001953125
2019-02-22,"^FTSE",2019-02-22,0,7178.60009765625
2019-03-01,"^FTSE",2019-03-01,0,7106.7001953125
2019-03-08,"^FTSE",2019-03-08,0,7104.2998046875
2019-03-15,"^FTSE",2019-03-15,0,7228.2998046875
2019-03-22,"^FTSE",2019-03-22,0,7207.60009765625
2019-03-29,"^FTSE",2019-03-29,0,7279.2001953125
2019-04-05,"^FTSE",2019-04-05,0,7446.89990234375
2019-04-12,"^FTSE",2019-04-12,0,7437.10009765625
2019-04-19,"^FTSE",2019-04-18,1,7459.89990234375
2019-04-26,"^FTSE",2019-04-26,0,7428.2001953125
2019-05-03,"^FTSE",2019-05-03,0,7380.60009765625
2019-05-10,"^FTSE",2019-05-10,0,7203.2998046875
2019-05-17,"^FTSE",2019-05-17,0,7348.60009765625
2019-05-24,"^FTSE",2019-05-24,0,7277.7001953125
2019-05-31,"^FTSE",2019-05-31,0,7161.7001953125
2019-06-07,"^FTSE",2019-06-07,0,7331.89990234375
2019-06-14,"^FTSE",2019-06-14,0,7345.7998046875
2019-06-21,"^FTSE",2019-06-21,0,7407.5
2019-06-28,"^FTSE",2019-06-28,0,7425.60009765625
2019-07-05,"^FTSE",2019-07-05,0,7553.10009765625
2019-07-12,"^FTSE",2019-07-12,0,7506
2019-07-19,"^FTSE",2019-07-19,0,7508.7001953125
2019-07-26,"^FTSE",2019-07-26,0,7549.10009765625
2019-08-02,"^FTSE",2019-08-02,0,7407.10009765625
2019-08-09,"^FTSE",2019-08-09,0,7253.89990234375
2019-08-16,"^FTSE",2019-08-16,0,7117.2001953125
2019-08-23,"^FTSE",2019-08-23,0,7095
2019-08-30,"^FTSE",2019-08-30,0,7207.2001953125
2019-09-06,"^FTSE",2019-09-06,0,7282.2998046875
2019-09-13,"^FTSE",2019-09-13,0,7367.5
2019-09-20,"^FTSE",2019-09-20,0,7344.89990234375
2019-09-27,"^FTSE",2019-09-27,0,7426.2001953125
2019-10-04,"^FTSE",2019-10-04,0,7155.39990234375
2019-10-11,"^FTSE",2019-10-11,0,7247.10009765625
2019-10-18,"^FTSE",2019-10-18,0,7150.60009765625
2019-10-25,"^FTSE",2019-10-25,0,7324.5
2019-11-01,"^FTSE",2019-11-01,0,7302.39990234375
2019-11-08,"^FTSE",2019-11-08,0,7359.39990234375
2019-11-15,"^FTSE",2019-11-15,0,7302.89990234375
2019-11-22,"^FTSE",2019-11-22,0,7326.7998046875
2019-11-29,"^FTSE",2019-11-29,0,7346.5
2019-12-06,"^FTSE",2019-12-06,0,7239.7001953125
2019-12-13,"^FTSE",2019-12-13,0,7353.39990234375
2019-12-20,"^FTSE",2019-12-20,0,7582.5
2019-12-27,"^FTSE",2019-12-27,0,7644.89990234375
2020-01-03,"^FTSE",2020-01-03,0,7622.39990234375
2020-01-10,"^FTSE",2020-01-10,0,7587.89990234375
2020-01-17,"^FTSE",2020-01-17,0,7674.60009765625
2020-01-24,"^FTSE",2020-01-24,0,7586
2020-01-31,"^FTSE",2020-01-31,0,7286
2020-02-07,"^FTSE",2020-02-07,0,7466.7001953125
2020-02-14,"^FTSE",2020-02-14,0,7409.10009765625
2020-02-21,"^FTSE",2020-02-21,0,7403.89990234375
2020-02-28,"^FTSE",2020-02-28,0,6580.60009765625
2020-03-06,"^FTSE",2020-03-06,0,6462.60009765625
2020-03-13,"^FTSE",2020-03-13,0,5366.10009765625
2020-03-20,"^FTSE",2020-03-20,0,5190.7998046875
2020-03-27,"^FTSE",2020-03-27,0,5510.2998046875
2020-04-03,"^FTSE",2020-04-03,0,5415.5
2020-04-10,"^FTSE",2020-04-09,1,5842.7001953125
2020-04-17,"^FTSE",2020-04-17,0,5787
2020-04-24,"^FTSE",2020-04-24,0,5752.2001953125
2020-05-01,"^FTSE",2020-05-01,0,5763.10009765625
2020-05-08,"^FTSE",2020-05-07,1,5936
2020-05-15,"^FTSE",2020-05-15,0,5799.7998046875
2020-05-22,"^FTSE",2020-05-22,0,5993.2998046875
2020-05-29,"^FTSE",2020-05-29,0,6076.60009765625
2020-06-05,"^FTSE",2020-06-05,0,6484.2998046875
2020-06-12,"^FTSE",2020-06-12,0,6105.2001953125
2020-06-19,"^FTSE",2020-06-19,0,6292.60009765625
2020-06-26,"^FTSE",2020-06-26,0,6159.2998046875
2020-07-03,"^FTSE",2020-07-03,0,6157.2998046875
2020-07-10,"^FTSE",2020-07-10,0,6095.39990234375
2020-07-17,"^FTSE",2020-07-17,0,6290.2998046875
2020-07-24,"^FTSE",2020-07-24,0,6123.7998046875
2020-07-31,"^FTSE",2020-07-31,0,5897.7998046875
2020-08-07,"^FTSE",2020-08-07,0,6032.2001953125
2020-08-14,"^FTSE",2020-08-14,0,6090
2020-08-21,"^FTSE",2020-08-21,0,6001.89990234375
2020-08-28,"^FTSE",2020-08-28,0,5963.60009765625
2020-09-04,"^FTSE",2020-09-04,0,5799.10009765625
2020-09-11,"^FTSE",2020-09-11,0,6032.10009765625
2020-09-18,"^FTSE",2020-09-18,0,6007.10009765625
2020-09-25,"^FTSE",2020-09-25,0,5842.7001953125
2020-10-02,"^FTSE",2020-10-02,0,5902.10009765625
2020-10-09,"^FTSE",2020-10-09,0,6016.7001953125
2020-10-16,"^FTSE",2020-10-16,0,5919.60009765625
2020-10-23,"^FTSE",2020-10-23,0,5860.2998046875
2020-10-30,"^FTSE",2020-10-30,0,5577.2998046875
2020-11-06,"^FTSE",2020-11-06,0,5910
2020-11-13,"^FTSE",2020-11-13,0,6316.39990234375
2020-11-20,"^FTSE",2020-11-20,0,6351.5
2020-11-27,"^FTSE",2020-11-27,0,6367.60009765625
2020-12-04,"^FTSE",2020-12-04,0,6550.2001953125
2020-12-11,"^FTSE",2020-12-11,0,6546.7998046875
2020-12-18,"^FTSE",2020-12-18,0,6529.2001953125
2020-12-25,"^FTSE",2020-12-24,1,6502.10009765625
2021-01-01,"^FTSE",2020-12-31,1,6460.5
2021-01-08,"^FTSE",2021-01-08,0,6873.2998046875
2021-01-15,"^FTSE",2021-01-15,0,6735.7001953125
2021-01-22,"^FTSE",2021-01-22,0,6695.10009765625
2021-01-29,"^FTSE",2021-01-29,0,6407.5
2021-02-05,"^FTSE",2021-02-05,0,6489.2998046875
2021-02-12,"^FTSE",2021-02-12,0,6589.7998046875
2021-02-19,"^FTSE",2021-02-19,0,6624
2021-02-26,"^FTSE",2021-02-26,0,6483.39990234375
2021-03-05,"^FTSE",2021-03-05,0,6630.5
2021-03-12,"^FTSE",2021-03-12,0,6761.5
2021-03-19,"^FTSE",2021-03-19,0,6708.7001953125
2021-03-26,"^FTSE",2021-03-26,0,6740.60009765625
2021-04-02,"^FTSE",2021-04-01,1,6737.2998046875
2021-04-09,"^FTSE",2021-04-09,0,6915.7998046875
2021-04-16,"^FTSE",2021-04-16,0,7019.5
2021-04-23,"^FTSE",2021-04-23,0,6938.60009765625
2021-04-30,"^FTSE",2021-04-30,0,6969.7998046875
2021-05-07,"^FTSE",2021-05-07,0,7129.7001953125
2021-05-14,"^FTSE",2021-05-14,0,7043.60009765625
2021-05-21,"^FTSE",2021-05-21,0,7018.10009765625
2021-05-28,"^FTSE",2021-05-28,0,7022.60009765625
2021-06-04,"^FTSE",2021-06-04,0,7069
2021-06-11,"^FTSE",2021-06-11,0,7134.10009765625
2021-06-18,"^FTSE",2021-06-18,0,7017.5
2021-06-25,"^FTSE",2021-06-25,0,7136.10009765625
2021-07-02,"^FTSE",2021-07-02,0,7123.2998046875
2021-07-09,"^FTSE",2021-07-09,0,7121.89990234375
2021-07-16,"^FTSE",2021-07-16,0,7008.10009765625
2021-07-23,"^FTSE",2021-07-23,0,7027.60009765625
2021-07-30,"^FTSE",2021-07-30,0,7032.2998046875
2021-08-06,"^FTSE",2021-08-06,0,7123
2021-08-13,"^FTSE",2021-08-13,0,7218.7001953125
2021-08-20,"^FTSE",2021-08-20,0,7087.89990234375
2021-08-27,"^FTSE",2021-08-27,0,7148
2021-09-03,"^FTSE",2021-09-03,0,7138.39990234375
2021-09-10,"^FTSE",2021-09-10,0,7029.2001953125
2021-09-17,"^FTSE",2021-09-17,0,6963.60009765625
2021-09-24,"^FTSE",2021-09-24,0,7051.5
2021-10-01,"^FTSE",2021-10-01,0,7027.10009765625
2021-10-08,"^FTSE",2021-10-08,0,7095.60009765625
2021-10-15,"^FTSE",2021-10-15,0,7234
2021-10-22,"^FTSE",2021-10-22,0,7204.60009765625
2021-10-29,"^FTSE",2021-10-29,0,7237.60009765625
2021-11-05,"^FTSE",2021-11-05,0,7304
2021-11-12,"^FTSE",2021-11-12,0,7347.89990234375
2021-11-19,"^FTSE",2021-11-19,0,7223.60009765625
2021-11-26,"^FTSE",2021-11-26,0,7044
2021-12-03,"^FTSE",2021-12-03,0,7122.2998046875
2021-12-10,"^FTSE",2021-12-10,0,7291.7998046875
2021-12-17,"^FTSE",2021-12-17,0,7269.89990234375
2021-12-24,"^FTSE",2021-12-24,0,7372.10009765625
2021-12-31,"^FTSE",2021-12-31,0,7384.5
2022-01-07,"^FTSE",2022-01-07,0,7485.2998046875
2022-01-14,"^FTSE",2022-01-14,0,7543
2022-01-21,"^FTSE",2022-01-21,0,7494.10009765625
2022-01-28,"^FTSE",2022-01-28,0,7466.10009765625
2022-02-04,"^FTSE",2022-02-04,0,7516.39990234375
2022-02-11,"^FTSE",2022-02-11,0,7661
2022-02-18,"^FTSE",2022-02-18,0,7513.60009765625
2022-02-25,"^FTSE",2022-02-25,0,7489.5
2022-03-04,"^FTSE",2022-03-04,0,6987.10009765625
2022-03-11,"^FTSE",2022-03-11,0,7155.60009765625
2022-03-18,"^FTSE",2022-03-18,0,7404.7001953125
2022-03-25,"^FTSE",2022-03-25,0,7483.39990234375
2022-04-01,"^FTSE",2022-04-01,0,7537.89990234375
2022-04-08,"^FTSE",2022-04-08,0,7669.60009765625
2022-04-15,"^FTSE",2022-04-14,1,7616.39990234375
2022-04-22,"^FTSE",2022-04-22,0,7521.7001953125
2022-04-29,"^FTSE",2022-04-29,0,7544.60009765625
2022-05-06,"^FTSE",2022-05-06,0,7387.89990234375
2022-05-13,"^FTSE",2022-05-13,0,7418.2001953125
2022-05-20,"^FTSE",2022-05-20,0,7390
2022-05-27,"^FTSE",2022-05-27,0,7585.5
2022-06-03,"^FTSE",2022-06-01,2,7533
2022-06-10,"^FTSE",2022-06-10,0,7317.5
2022-06-17,"^FTSE",2022-06-17,0,7016.2998046875
2022-06-24,"^FTSE",2022-06-24,0,7208.7998046875
2022-07-01,"^FTSE",2022-07-01,0,7168.7001953125
2022-07-08,"^FTSE",2022-07-08,0,7196.2001953125
2022-07-15,"^FTSE",2022-07-15,0,7159
2022-07-22,"^FTSE",2022-07-22,0,7276.39990234375
2022-07-29,"^FTSE",2022-07-29,0,7423.39990234375
2022-08-05,"^FTSE",2022-08-05,0,7439.7001953125
2022-08-12,"^FTSE",2022-08-12,0,7500.89990234375
2022-08-19,"^FTSE",2022-08-19,0,7550.39990234375
2022-08-26,"^FTSE",2022-08-26,0,7427.2998046875
2022-09-02,"^FTSE",2022-09-02,0,7281.2001953125
2022-09-09,"^FTSE",2022-09-09,0,7351.10009765625
2022-09-16,"^FTSE",2022-09-16,0,7236.7001953125
2022-09-23,"^FTSE",2022-09-23,0,7018.60009765625
2022-09-30,"^FTSE",2022-09-30,0,6893.7998046875
2022-10-07,"^FTSE",2022-10-07,0,6991.10009765625
2022-10-14,"^FTSE",2022-10-14,0,6858.7998046875
2022-10-21,"^FTSE",2022-10-21,0,6969.7001953125
2022-10-28,"^FTSE",2022-10-28,0,7047.7001953125
2022-11-04,"^FTSE",2022-11-04,0,7334.7998046875
2022-11-11,"^FTSE",2022-11-11,0,7318
2022-11-18,"^FTSE",2022-11-18,0,7385.5
2022-11-25,"^FTSE",2022-11-25,0,7486.7001953125
2022-12-02,"^FTSE",2022-12-02,0,7556.2001953125
2022-12-09,"^FTSE",2022-12-09,0,7476.60009765625
2022-12-16,"^FTSE",2022-12-16,0,7332.10009765625
2022-12-23,"^FTSE",2022-12-23,0,7473
2022-12-30,"^FTSE",2022-12-30,0,7451.7001953125
2023-01-06,"^FTSE",2023-01-06,0,7699.5
2023-01-13,"^FTSE",2023-01-13,0,7844.10009765625
2023-01-20,"^FTSE",2023-01-20,0,7770.60009765625
2023-01-27,"^FTSE",2023-01-27,0,7765.2001953125
2023-02-03,"^FTSE",2023-02-03,0,7901.7998046875
2023-02-10,"^FTSE",2023-02-10,0,7882.5
2023-02-17,"^FTSE",2023-02-17,0,8004.39990234375
2023-02-24,"^FTSE",2023-02-24,0,7878.7001953125
2023-03-03,"^FTSE",2023-03-03,0,7947.10009765625
2023-03-10,"^FTSE",2023-03-10,0,7748.39990234375
2023-03-17,"^FTSE",2023-03-17,0,7335.39990234375
2023-03-24,"^FTSE",2023-03-24,0,7405.5
2023-03-31,"^FTSE",2023-03-31,0,7631.7001953125
2023-04-07,"^FTSE",2023-04-06,1,7741.60009765625
2023-04-14,"^FTSE",2023-04-14,0,7871.89990234375
2023-04-21,"^FTSE",2023-04-21,0,7914.10009765625
2023-04-28,"^FTSE",2023-04-28,0,7870.60009765625
2023-05-05,"^FTSE",2023-05-05,0,7778.39990234375
2023-05-12,"^FTSE",2023-05-12,0,7754.60009765625
2023-05-19,"^FTSE",2023-05-19,0,7756.89990234375
2023-05-26,"^FTSE",2023-05-26,0,7627.2001953125
2023-06-02,"^FTSE",2023-06-02,0,7607.2998046875
2023-06-09,"^FTSE",2023-06-09,0,7562.39990234375
2023-06-16,"^FTSE",2023-06-16,0,7642.7001953125
2023-06-23,"^FTSE",2023-06-23,0,7461.89990234375
2023-06-30,"^FTSE",2023-06-30,0,7531.5
2023-07-07,"^FTSE",2023-07-07,0,7256.89990234375
2023-07-14,"^FTSE",2023-07-14,0,7434.60009765625
2023-07-21,"^FTSE",2023-07-21,0,7663.7001953125
2023-07-28,"^FTSE",2023-07-28,0,7694.2998046875
2023-08-04,"^FTSE",2023-08-04,0,7564.39990234375
2023-08-11,"^FTSE",2023-08-11,0,7524.2001953125
2023-08-18,"^FTSE",2023-08-18,0,7262.39990234375
2023-08-25,"^FTSE",2023-08-25,0,7338.60009765625
2023-09-01,"^FTSE",2023-09-01,0,7464.5
2023-09-08,"^FTSE",2023-09-08,0,7478.2001953125
2023-09-15,"^FTSE",2023-09-15,0,7711.39990234375
2023-09-22,"^FTSE",2023-09-22,0,7683.89990234375
2023-09-29,"^FTSE",2023-09-29,0,7608.10009765625
2023-10-06,"^FTSE",2023-10-06,0,7494.60009765625
2023-10-13,"^FTSE",2023-10-13,0,7599.60009765625
2023-10-20,"^FTSE",2023-10-20,0,7402.10009765625
2023-10-27,"^FTSE",2023-10-27,0,7291.2998046875
2023-11-03,"^FTSE",2023-11-03,0,7417.7001953125
2023-11-10,"^FTSE",2023-11-10,0,7360.60009765625
2023-11-17,"^FTSE",2023-11-17,0,7504.2998046875
2023-11-24,"^FTSE",2023-11-24,0,7488.2001953125
2023-12-01,"^FTSE",2023-12-01,0,7529.39990234375
2023-12-08,"^FTSE",2023-12-08,0,7554.5
2023-12-15,"^FTSE",2023-12-15,0,7576.39990234375
2023-12-22,"^FTSE",2023-12-22,0,7697.5
2023-12-29,"^FTSE",2023-12-29,0,7733.2001953125
2024-01-05,"^FTSE",2024-01-05,0,7689.60009765625
2024-01-12,"^FTSE",2024-01-12,0,7624.89990234375
2024-01-19,"^FTSE",2024-01-19,0,7461.89990234375
2024-01-26,"^FTSE",2024-01-26,0,7635.10009765625
2024-02-02,"^FTSE",2024-02-02,0,7615.5
2024-02-09,"^FTSE",2024-02-09,0,7572.60009765625
2024-02-16,"^FTSE",2024-02-16,0,7711.7001953125
2024-02-23,"^FTSE",2024-02-23,0,7706.2998046875
2024-03-01,"^FTSE",2024-03-01,0,7682.5
2024-03-08,"^FTSE",2024-03-08,0,7659.7001953125
2024-03-15,"^FTSE",2024-03-15,0,7727.39990234375
2024-03-22,"^FTSE",2024-03-22,0,7930.89990234375
2024-03-29,"^FTSE",2024-03-28,1,7952.60009765625
2024-04-05,"^FTSE",2024-04-05,0,7911.2001953125
2024-04-12,"^FTSE",2024-04-12,0,7995.60009765625
2024-04-19,"^FTSE",2024-04-19,0,7895.89990234375
2024-04-26,"^FTSE",2024-04-26,0,8139.7998046875
2024-05-03,"^FTSE",2024-05-03,0,8213.5
2024-05-10,"^FTSE",2024-05-10,0,8433.7998046875
2024-05-17,"^FTSE",2024-05-17,0,8420.2998046875
2024-05-24,"^FTSE",2024-05-24,0,8317.599609375
2024-05-31,"^FTSE",2024-05-31,0,8275.400390625
2024-06-07,"^FTSE",2024-06-07,0,8245.400390625
2024-06-14,"^FTSE",2024-06-14,0,8146.89990234375
2024-06-21,"^FTSE",2024-06-21,0,8237.7001953125
2024-06-28,"^FTSE",2024-06-28,0,8164.10009765625
2024-07-05,"^FTSE",2024-07-05,0,8203.900390625
2024-07-12,"^FTSE",2024-07-12,0,8252.900390625
2024-07-19,"^FTSE",2024-07-19,0,8155.7001953125
2024-07-26,"^FTSE",2024-07-26,0,8285.7001953125
2024-08-02,"^FTSE",2024-08-02,0,8174.7001953125
2024-08-09,"^FTSE",2024-08-09,0,8168.10009765625
2024-08-16,"^FTSE",2024-08-16,0,8311.400390625
2024-08-23,"^FTSE",2024-08-23,0,8327.7998046875
2024-08-30,"^FTSE",2024-08-30,0,8376.599609375
2024-09-06,"^FTSE",2024-09-06,0,8181.5
2024-09-13,"^FTSE",2024-09-13,0,8273.099609375
2024-09-20,"^FTSE",2024-09-20,0,8230
2024-09-27,"^FTSE",2024-09-27,0,8320.7998046875
2024-10-04,"^FTSE",2024-10-04,0,8280.599609375
2024-10-11,"^FTSE",2024-10-11,0,8253.7001953125
2024-10-18,"^FTSE",2024-10-18,0,8358.2998046875
2024-10-25,"^FTSE",2024-10-25,0,8248.7998046875
2024-11-01,"^FTSE",2024-11-01,0,8177.2001953125
2024-11-08,"^FTSE",2024-11-08,0,8072.39990234375
2024-11-15,"^FTSE",2024-11-15,0,8063.60009765625
2024-11-22,"^FTSE",2024-11-22,0,8262.099609375
2024-11-29,"^FTSE",2024-11-29,0,8287.2998046875
2024-12-06,"^FTSE",2024-12-06,0,8308.599609375
2024-12-13,"^FTSE",2024-12-13,0,8300.2998046875
2024-12-20,"^FTSE",2024-12-20,0,8084.60009765625
2024-12-27,"^FTSE",2024-12-27,0,8149.7998046875
2025-01-03,"^FTSE",2025-01-03,0,8224
2025-01-10,"^FTSE",2025-01-10,0,8248.5
2025-01-17,"^FTSE",2025-01-17,0,8505.2001953125
2025-01-24,"^FTSE",2025-01-24,0,8502.400390625
2025-01-31,"^FTSE",2025-01-31,0,8674
2025-02-07,"^FTSE",2025-02-07,0,8700.5
2025-02-14,"^FTSE",2025-02-14,0,8732.5
2025-02-21,"^FTSE",2025-02-21,0,8659.400390625
2025-02-28,"^FTSE",2025-02-28,0,8809.7001953125
2025-03-07,"^FTSE",2025-03-07,0,8679.900390625
2025-03-14,"^FTSE",2025-03-14,0,8632.2998046875
2025-03-21,"^FTSE",2025-03-21,0,8646.7998046875
2025-03-28,"^FTSE",2025-03-28,0,8658.900390625
2025-04-04,"^FTSE",2025-04-04,0,8055
2025-04-11,"^FTSE",2025-04-11,0,7964.2001953125
2025-04-18,"^FTSE",2025-04-17,1,8275.7001953125
2025-04-25,"^FTSE",2025-04-25,0,8415.2998046875
2025-05-02,"^FTSE",2025-05-02,0,8596.400390625
2025-05-09,"^FTSE",2025-05-09,0,8554.7998046875
2025-05-16,"^FTSE",2025-05-16,0,8684.599609375
2025-05-23,"^FTSE",2025-05-23,0,8718
2025-05-30,"^FTSE",2025-05-30,0,8772.400390625
2025-06-06,"^FTSE",2025-06-06,0,8837.900390625
2025-06-13,"^FTSE",2025-06-13,0,8850.599609375
2025-06-20,"^FTSE",2025-06-20,0,8774.7001953125
2025-06-27,"^FTSE",2025-06-27,0,8798.900390625
2025-07-04,"^FTSE",2025-07-04,0,8822.900390625
2025-07-11,"^FTSE",2025-07-11,0,8941.099609375
2025-07-18,"^FTSE",2025-07-18,0,8992.099609375
2025-07-25,"^FTSE",2025-07-25,0,9120.2998046875
2025-08-01,"^FTSE",2025-08-01,0,9068.599609375
2025-08-08,"^FTSE",2025-08-08,0,9095.7001953125
2025-08-15,"^FTSE",2025-08-15,0,9138.900390625
2025-08-22,"^FTSE",2025-08-22,0,9321.400390625
2025-08-29,"^FTSE",2025-08-29,0,9187.2998046875
2025-09-05,"^FTSE",2025-09-05,0,9208.2001953125
2025-09-12,"^FTSE",2025-09-12,0,9283.2998046875
2025-09-19,"^FTSE",2025-09-19,0,9216.7001953125
2025-09-26,"^FTSE",2025-09-26,0,9284.7998046875
2025-10-03,"^FTSE",2025-10-03,0,9491.2998046875
2025-10-10,"^FTSE",2025-10-10,0,9427.5
2025-10-17,"^FTSE",2025-10-17,0,9354.599609375
2025-10-24,"^FTSE",2025-10-24,0,9645.599609375
2025-10-31,"^FTSE",2025-10-31,0,9717.2998046875
2025-11-07,"^FTSE",2025-11-07,0,9682.599609375
2025-11-14,"^FTSE",2025-11-14,0,9698.400390625
2025-11-21,"^FTSE",2025-11-21,0,9539.7001953125
2025-11-28,"^FTSE",2025-11-28,0,9720.5
2025-12-05,"^FTSE",2025-12-05,0,9667
2025-12-12,"^FTSE",2025-12-12,0,9649
2025-12-19,"^FTSE",2025-12-19,0,9897.400390625
2025-12-26,"^FTSE",2025-12-24,2,9870.7001953125
2000-01-07,"^GSPC",2000-01-07,0,1441.46997070312
2000-01-14,"^GSPC",2000-01-14,0,1465.15002441406
2000-01-21,"^GSPC",2000-01-21,0,1441.35998535156
2000-01-28,"^GSPC",2000-01-28,0,1360.16003417969
2000-02-04,"^GSPC",2000-02-04,0,1424.36999511719
2000-02-11,"^GSPC",2000-02-11,0,1387.11999511719
2000-02-18,"^GSPC",2000-02-18,0,1346.08996582031
2000-02-25,"^GSPC",2000-02-25,0,1333.35998535156
2000-03-03,"^GSPC",2000-03-03,0,1409.17004394531
2000-03-10,"^GSPC",2000-03-10,0,1395.06994628906
2000-03-17,"^GSPC",2000-03-17,0,1464.46997070312
2000-03-24,"^GSPC",2000-03-24,0,1527.4599609375
2000-03-31,"^GSPC",2000-03-31,0,1498.57995605469
2000-04-07,"^GSPC",2000-04-07,0,1516.34997558594
2000-04-14,"^GSPC",2000-04-14,0,1356.56005859375
2000-04-21,"^GSPC",2000-04-20,1,1434.5400390625
2000-04-28,"^GSPC",2000-04-28,0,1452.43005371094
2000-05-05,"^GSPC",2000-05-05,0,1432.63000488281
2000-05-12,"^GSPC",2000-05-12,0,1420.9599609375
2000-05-19,"^GSPC",2000-05-19,0,1406.94995117188
2000-05-26,"^GSPC",2000-05-26,0,1378.02001953125
2000-06-02,"^GSPC",2000-06-02,0,1477.26000976562
2000-06-09,"^GSPC",2000-06-09,0,1456.94995117188
2000-06-16,"^GSPC",2000-06-16,0,1464.4599609375
2000-06-23,"^GSPC",2000-06-23,0,1441.47998046875
2000-06-30,"^GSPC",2000-06-30,0,1454.59997558594
2000-07-07,"^GSPC",2000-07-07,0,1478.90002441406
2000-07-14,"^GSPC",2000-07-14,0,1509.97998046875
2000-07-21,"^GSPC",2000-07-21,0,1480.18994140625
2000-07-28,"^GSPC",2000-07-28,0,1419.89001464844
2000-08-04,"^GSPC",2000-08-04,0,1462.93005371094
2000-08-11,"^GSPC",2000-08-11,0,1471.83996582031
2000-08-18,"^GSPC",2000-08-18,0,1491.71997070312
2000-08-25,"^GSPC",2000-08-25,0,1506.44995117188
2000-09-01,"^GSPC",2000-09-01,0,1520.77001953125
2000-09-08,"^GSPC",2000-09-08,0,1494.5
2000-09-15,"^GSPC",2000-09-15,0,1465.81005859375
2000-09-22,"^GSPC",2000-09-22,0,1448.71997070312
2000-09-29,"^GSPC",2000-09-29,0,1436.51000976562
2000-10-06,"^GSPC",2000-10-06,0,1408.98999023438
2000-10-13,"^GSPC",2000-10-13,0,1374.17004394531
2000-10-20,"^GSPC",2000-10-20,0,1396.93005371094
2000-10-27,"^GSPC",2000-10-27,0,1379.57995605469
2000-11-03,"^GSPC",2000-11-03,0,1426.68994140625
2000-11-10,"^GSPC",2000-11-10,0,1365.97998046875
2000-11-17,"^GSPC",2000-11-17,0,1367.71997070312
2000-11-24,"^GSPC",2000-11-24,0,1341.77001953125
2000-12-01,"^GSPC",2000-12-01,0,1315.22998046875
2000-12-08,"^GSPC",2000-12-08,0,1369.89001464844
2000-12-15,"^GSPC",2000-12-15,0,1312.15002441406
2000-12-22,"^GSPC",2000-12-22,0,1305.94995117188
2000-12-29,"^GSPC",2000-12-29,0,1320.28002929688
2001-01-05,"^GSPC",2001-01-05,0,1298.34997558594
2001-01-12,"^GSPC",2001-01-12,0,1318.55004882812
2001-01-19,"^GSPC",2001-01-19,0,1342.5400390625
2001-01-26,"^GSPC",2001-01-26,0,1354.94995117188
2001-02-02,"^GSPC",2001-02-02,0,1349.46997070312
2001-02-09,"^GSPC",2001-02-09,0,1314.76000976562
2001-02-16,"^GSPC",2001-02-16,0,1301.53002929688
2001-02-23,"^GSPC",2001-02-23,0,1245.85998535156
2001-03-02,"^GSPC",2001-03-02,0,1234.18005371094
2001-03-09,"^GSPC",2001-03-09,0,1233.42004394531
2001-03-16,"^GSPC",2001-03-16,0,1150.53002929688
2001-03-23,"^GSPC",2001-03-23,0,1139.82995605469
2001-03-30,"^GSPC",2001-03-30,0,1160.32995605469
2001-04-06,"^GSPC",2001-04-06,0,1128.43005371094
2001-04-13,"^GSPC",2001-04-12,1,1183.5
2001-04-20,"^GSPC",2001-04-20,0,1242.97998046875
2001-04-27,"^GSPC",2001-04-27,0,1253.05004882812
2001-05-04,"^GSPC",2001-05-04,0,1266.60998535156
2001-05-11,"^GSPC",2001-05-11,0,1245.67004394531
2001-05-18,"^GSPC",2001-05-18,0,1291.9599609375
2001-05-25,"^GSPC",2001-05-25,0,1277.89001464844
2001-06-01,"^GSPC",2001-06-01,0,1260.67004394531
2001-06-08,"^GSPC",2001-06-08,0,1264.9599609375
2001-06-15,"^GSPC",2001-06-15,0,1214.35998535156
